DayOfWeek,drug_usage,PatientCount,isHoliday,Date,emergency_cases
7,0,0,0,2016-07-12,49
7,0,0,0,2016-07-13,7
7,0,0,0,2016-07-14,51
7,0,0,0,2016-07-15,11
7,0,0,0,2016-07-16,59
7,0,0,0,2016-07-17,35
7,0,0,0,2016-07-18,23
7,0,0,0,2016-07-19,58
7,0,0,0,2016-07-20,46
7,0,0,0,2016-07-21,58
7,0,0,0,2016-07-22,28
7,0,0,0,2016-07-23,59
7,0,0,0,2016-07-24,7
7,0,0,0,2016-07-25,16
7,0,0,0,2016-07-26,47
7,0,0,0,2016-07-27,36
7,0,0,0,2016-07-28,29
7,0,0,0,2016-07-29,32
7,0,0,0,2016-07-30,31
7,0,0,0,2016-07-31,49
7,0,0,0,2016-08-01,33
7,0,0,0,2016-08-02,18
7,0,0,0,2016-08-03,19
7,0,0,0,2016-08-04,54
7,0,0,0,2016-08-05,14
7,0,0,0,2016-08-06,50
7,0,0,0,2016-08-07,36
7,0,0,0,2016-08-08,15
7,0,0,0,2016-08-09,51
7,0,0,0,2016-08-10,30
7,0,0,0,2016-08-11,21
7,7804,1102,0,2016-08-12,15
7,0,0,0,2016-08-13,43
7,0,0,0,2016-08-14,58
7,0,0,0,2016-08-15,23
7,0,0,0,2016-08-16,56
7,0,0,0,2016-08-17,28
7,0,0,0,2016-08-18,34
7,0,0,0,2016-08-19,20
7,0,0,0,2016-08-20,28
7,0,0,0,2016-08-21,26
7,0,0,0,2016-08-22,13
7,0,0,0,2016-08-23,40
7,0,0,0,2016-08-24,47
7,0,0,0,2016-08-25,7
7,0,0,0,2016-08-26,20
7,0,0,0,2016-08-27,45
7,0,0,0,2016-08-28,42
7,0,0,0,2016-08-29,24
7,7905,1466,0,2016-08-30,59
7,0,0,0,2016-08-31,47
7,0,0,0,2016-09-01,47
7,0,0,0,2016-09-02,30
7,0,0,0,2016-09-03,15
7,0,0,0,2016-09-04,28
7,0,0,0,2016-09-05,35
7,0,0,0,2016-09-06,23
7,0,0,0,2016-09-07,59
7,0,0,0,2016-09-08,14
7,0,0,0,2016-09-09,32
7,0,0,0,2016-09-10,25
7,2523,249,0,2016-09-11,28
7,0,0,0,2016-09-12,52
7,0,0,0,2016-09-13,35
7,0,0,0,2016-09-14,45
7,0,0,0,2016-09-15,39
7,0,0,0,2016-09-16,47
7,6595,1152,0,2016-09-17,58
7,0,0,0,2016-09-18,15
7,0,0,0,2016-09-19,33
7,0,0,0,2016-09-20,36
7,0,0,0,2016-09-21,15
7,0,0,0,2016-09-22,15
7,0,0,0,2016-09-23,28
7,0,0,0,2016-09-24,37
7,0,0,0,2016-09-25,36
7,0,0,0,2016-09-26,18
7,0,0,0,2016-09-27,41
7,0,0,0,2016-09-28,11
7,0,0,0,2016-09-29,6
7,0,0,0,2016-09-30,44
7,0,0,0,2016-10-01,10
7,0,0,0,2016-10-02,10
7,0,0,0,2016-10-03,57
7,0,0,0,2016-10-04,21
7,0,0,0,2016-10-05,6
7,0,0,0,2016-10-06,55
7,0,0,0,2016-10-07,16
7,0,0,0,2016-10-08,45
7,0,0,0,2016-10-09,48
7,0,0,0,2016-10-10,16
7,0,0,0,2016-10-11,40
7,0,0,0,2016-10-12,14
7,0,0,0,2016-10-13,37
7,0,0,0,2016-10-14,43
7,0,0,0,2016-10-15,50
7,0,0,0,2016-10-16,32
7,0,0,0,2016-10-17,23
7,0,0,0,2016-10-18,11
7,20310,3397,0,2016-10-19,37
7,0,0,0,2016-10-20,17
7,0,0,0,2016-10-21,39
7,0,0,0,2016-10-22,14
7,0,0,0,2016-10-23,45
7,0,0,0,2016-10-24,5
7,0,0,0,2016-10-25,43
7,0,0,0,2016-10-26,13
7,0,0,0,2016-10-27,45
7,0,0,0,2016-10-28,9
7,0,0,0,2016-10-29,36
7,0,0,0,2016-10-30,47
7,0,0,0,2016-10-31,30
7,0,0,0,2016-11-01,17
7,0,0,0,2016-11-02,23
7,0,0,0,2016-11-03,59
7,6685,679,0,2016-11-04,28
7,0,0,0,2016-11-05,22
7,0,0,0,2016-11-06,51
7,0,0,0,2016-11-07,51
7,0,0,0,2016-11-08,22
7,0,0,0,2016-11-09,10
7,0,0,0,2016-11-10,14
7,0,0,0,2016-11-11,34
7,0,0,0,2016-11-12,57
7,0,0,0,2016-11-13,42
7,0,0,0,2016-11-14,54
7,0,0,0,2016-11-15,28
7,0,0,0,2016-11-16,49
7,0,0,0,2016-11-17,43
7,0,0,0,2016-11-18,12
7,0,0,0,2016-11-19,36
7,0,0,0,2016-11-20,5
7,0,0,0,2016-11-21,28
7,0,0,0,2016-11-22,6
7,0,0,0,2016-11-23,32
7,0,0,0,2016-11-24,40
7,0,0,0,2016-11-25,27
7,0,0,0,2016-11-26,43
7,0,0,0,2016-11-27,38
7,0,0,0,2016-11-28,55
7,0,0,0,2016-11-29,21
7,0,0,0,2016-11-30,54
7,0,0,0,2016-12-01,12
7,0,0,0,2016-12-02,33
7,0,0,0,2016-12-03,42
7,0,0,0,2016-12-04,8
7,0,0,0,2016-12-05,37
7,0,0,0,2016-12-06,55
7,0,0,0,2016-12-07,31
7,0,0,0,2016-12-08,24
7,0,0,0,2016-12-09,54
7,0,0,0,2016-12-10,56
7,0,0,0,2016-12-11,15
7,0,0,0,2016-12-12,54
7,0,0,0,2016-12-13,11
7,0,0,0,2016-12-14,28
7,0,0,0,2016-12-15,6
7,0,0,0,2016-12-16,53
7,0,0,0,2016-12-17,52
7,0,0,0,2016-12-18,19
7,0,0,0,2016-12-19,44
7,0,0,0,2016-12-20,39
7,0,0,0,2016-12-21,13
7,0,0,0,2016-12-22,55
7,0,0,0,2016-12-23,55
7,0,0,0,2016-12-24,37
7,0,0,0,2016-12-25,42
7,0,0,0,2016-12-26,50
7,0,0,0,2016-12-27,11
7,0,0,0,2016-12-28,11
7,0,0,0,2016-12-29,40
7,0,0,0,2016-12-30,15
7,0,0,0,2016-12-31,49
7,0,0,0,2017-01-01,34
7,0,0,0,2017-01-02,55
7,0,0,0,2017-01-03,21
7,0,0,0,2017-01-04,57
7,0,0,0,2017-01-05,27
7,0,0,0,2017-01-06,49
7,0,0,0,2017-01-07,37
7,0,0,0,2017-01-08,11
7,0,0,0,2017-01-09,38
7,0,0,0,2017-01-10,29
7,0,0,0,2017-01-11,45
7,0,0,0,2017-01-12,29
7,0,0,0,2017-01-13,55
7,0,0,0,2017-01-14,42
7,0,0,0,2017-01-15,48
7,0,0,0,2017-01-16,21
7,0,0,0,2017-01-17,53
7,0,0,0,2017-01-18,57
7,0,0,0,2017-01-19,19
7,0,0,0,2017-01-20,38
7,0,0,0,2017-01-21,9
7,0,0,0,2017-01-22,53
7,0,0,0,2017-01-23,18
7,0,0,0,2017-01-24,17
7,0,0,0,2017-01-25,43
7,0,0,0,2017-01-26,57
7,0,0,0,2017-01-27,50
7,0,0,0,2017-01-28,41
7,0,0,0,2017-01-29,48
7,0,0,0,2017-01-30,14
7,0,0,0,2017-01-31,51
7,0,0,0,2017-02-01,40
7,0,0,0,2017-02-02,56
7,0,0,0,2017-02-03,23
7,0,0,0,2017-02-04,19
7,0,0,0,2017-02-05,41
7,0,0,0,2017-02-06,9
7,0,0,0,2017-02-07,9
7,0,0,0,2017-02-08,24
7,0,0,0,2017-02-09,59
7,13966,2314,0,2017-02-10,36
7,0,0,0,2017-02-11,40
7,0,0,0,2017-02-12,46
7,0,0,0,2017-02-13,13
7,0,0,0,2017-02-14,8
7,0,0,0,2017-02-15,10
7,6822,1188,0,2017-02-16,14
7,0,0,0,2017-02-17,7
7,0,0,0,2017-02-18,10
7,0,0,0,2017-02-19,58
7,0,0,0,2017-02-20,57
7,0,0,0,2017-02-21,59
7,0,0,0,2017-02-22,20
7,0,0,0,2017-02-23,7
7,0,0,0,2017-02-24,10
7,0,0,0,2017-02-25,37
7,0,0,0,2017-02-26,52
7,0,0,0,2017-02-27,16
7,0,0,0,2017-02-28,32
7,0,0,0,2017-03-01,14
7,0,0,0,2017-03-02,30
7,0,0,0,2017-03-03,25
7,0,0,0,2017-03-04,10
7,0,0,0,2017-03-05,41
7,0,0,0,2017-03-06,40
7,0,0,0,2017-03-07,15
7,0,0,0,2017-03-08,38
7,0,0,0,2017-03-09,53
7,0,0,0,2017-03-10,9
7,0,0,0,2017-03-11,11
7,0,0,0,2017-03-12,37
7,0,0,0,2017-03-13,31
7,0,0,0,2017-03-14,49
7,0,0,0,2017-03-15,51
7,0,0,0,2017-03-16,26
7,0,0,0,2017-03-17,49
7,0,0,0,2017-03-18,13
7,0,0,0,2017-03-19,59
7,0,0,0,2017-03-20,16
7,0,0,0,2017-03-21,56
7,0,0,0,2017-03-22,15
7,0,0,0,2017-03-23,8
7,0,0,0,2017-03-24,15
7,0,0,0,2017-03-25,34
7,0,0,0,2017-03-26,34
7,0,0,0,2017-03-27,27
7,0,0,0,2017-03-28,55
7,0,0,0,2017-03-29,23
7,0,0,0,2017-03-30,49
7,0,0,0,2017-03-31,29
7,0,0,0,2017-04-01,59
7,0,0,0,2017-04-02,10
7,0,0,0,2017-04-03,40
7,0,0,0,2017-04-04,19
7,0,0,0,2017-04-05,31
7,0,0,0,2017-04-06,17
7,5399,623,0,2017-04-07,17
7,16172,3352,0,2017-04-08,39
7,0,0,0,2017-04-09,48
7,0,0,0,2017-04-10,45
7,0,0,0,2017-04-11,19
7,0,0,0,2017-04-12,20
7,0,0,0,2017-04-13,39
7,0,0,0,2017-04-14,47
7,0,0,0,2017-04-15,22
7,0,0,0,2017-04-16,8
7,0,0,0,2017-04-17,47
7,0,0,0,2017-04-18,7
7,0,0,0,2017-04-19,48
7,0,0,0,2017-04-20,45
7,0,0,0,2017-04-21,31
7,0,0,0,2017-04-22,31
7,0,0,0,2017-04-23,31
7,0,0,0,2017-04-24,24
7,0,0,0,2017-04-25,39
7,0,0,0,2017-04-26,6
7,0,0,0,2017-04-27,57
7,0,0,0,2017-04-28,9
7,0,0,0,2017-04-29,33
7,0,0,0,2017-04-30,40
7,0,0,0,2017-05-01,17
7,0,0,0,2017-05-02,37
7,0,0,0,2017-05-03,52
7,0,0,0,2017-05-04,37
7,0,0,0,2017-05-05,54
7,0,0,0,2017-05-06,35
7,0,0,0,2017-05-07,58
7,0,0,0,2017-05-08,15
7,0,0,0,2017-05-09,9
7,0,0,0,2017-05-10,5
7,0,0,0,2017-05-11,24
7,0,0,0,2017-05-12,54
7,0,0,0,2017-05-13,50
7,11075,2783,0,2017-05-14,53
7,0,0,0,2017-05-15,12
7,0,0,0,2017-05-16,50
7,0,0,0,2017-05-17,54
7,0,0,0,2017-05-18,18
7,0,0,0,2017-05-19,19
7,0,0,0,2017-05-20,58
7,0,0,0,2017-05-21,12
7,0,0,0,2017-05-22,49
7,0,0,0,2017-05-23,48
7,0,0,0,2017-05-24,41
7,0,0,0,2017-05-25,54
7,0,0,0,2017-05-26,59
7,0,0,0,2017-05-27,58
7,0,0,0,2017-05-28,43
7,0,0,0,2017-05-29,41
7,0,0,0,2017-05-30,21
7,0,0,0,2017-05-31,13
7,0,0,0,2017-06-01,24
7,0,0,0,2017-06-02,27
7,0,0,0,2017-06-03,43
7,0,0,0,2017-06-04,52
7,0,0,0,2017-06-05,15
7,0,0,0,2017-06-06,9
7,0,0,0,2017-06-07,24
7,0,0,0,2017-06-08,21
7,0,0,0,2017-06-09,42
7,0,0,0,2017-06-10,15
7,0,0,0,2017-06-11,32
7,0,0,0,2017-06-12,59
7,0,0,0,2017-06-13,39
7,0,0,0,2017-06-14,7
7,0,0,0,2017-06-15,58
7,0,0,0,2017-06-16,18
7,0,0,0,2017-06-17,30
7,0,0,0,2017-06-18,20
7,0,0,0,2017-06-19,54
7,0,0,0,2017-06-20,13
7,0,0,0,2017-06-21,46
7,0,0,0,2017-06-22,30
7,0,0,0,2017-06-23,15
7,0,0,0,2017-06-24,55
7,0,0,0,2017-06-25,6
7,0,0,0,2017-06-26,17
7,0,0,0,2017-06-27,25
7,0,0,0,2017-06-28,23
7,0,0,0,2017-06-29,57
7,0,0,0,2017-06-30,39
7,0,0,0,2017-07-01,21
7,0,0,0,2017-07-02,58
7,0,0,0,2017-07-03,38
7,0,0,0,2017-07-04,27
7,0,0,0,2017-07-05,20
7,0,0,0,2017-07-06,39
7,0,0,0,2017-07-07,37
7,0,0,0,2017-07-08,47
7,0,0,0,2017-07-09,58
7,0,0,0,2017-07-10,45
7,0,0,0,2017-07-11,13
7,0,0,0,2017-07-12,24
7,0,0,0,2017-07-13,42
7,0,0,0,2017-07-14,42
7,0,0,0,2017-07-15,7
7,0,0,0,2017-07-16,9
7,0,0,0,2017-07-17,19
7,0,0,0,2017-07-18,31
7,0,0,0,2017-07-19,36
7,0,0,0,2017-07-20,6
7,0,0,0,2017-07-21,27
7,0,0,0,2017-07-22,50
7,0,0,0,2017-07-23,51
7,0,0,0,2017-07-24,34
7,0,0,0,2017-07-25,37
7,0,0,0,2017-07-26,44
7,0,0,0,2017-07-27,16
7,0,0,0,2017-07-28,24
7,0,0,0,2017-07-29,11
7,0,0,0,2017-07-30,15
7,0,0,0,2017-07-31,42
7,0,0,0,2017-08-01,13
7,0,0,0,2017-08-02,32
7,0,0,0,2017-08-03,59
7,0,0,0,2017-08-04,28
7,0,0,0,2017-08-05,43
7,0,0,0,2017-08-06,32
7,0,0,0,2017-08-07,45
7,0,0,0,2017-08-08,35
7,0,0,0,2017-08-09,58
7,0,0,0,2017-08-10,43
7,0,0,0,2017-08-11,22
7,0,0,0,2017-08-12,31
7,0,0,0,2017-08-13,39
7,0,0,0,2017-08-14,52
7,0,0,0,2017-08-15,49
7,3150,375,0,2017-08-16,50
7,0,0,0,2017-08-17,34
7,0,0,0,2017-08-18,47
7,0,0,0,2017-08-19,57
7,2136,224,0,2017-08-20,55
7,0,0,0,2017-08-21,26
7,0,0,0,2017-08-22,25
7,0,0,0,2017-08-23,15
7,0,0,0,2017-08-24,52
7,0,0,0,2017-08-25,26
7,0,0,0,2017-08-26,26
7,0,0,0,2017-08-27,15
7,0,0,0,2017-08-28,39
7,0,0,0,2017-08-29,13
7,0,0,0,2017-08-30,28
7,0,0,0,2017-08-31,45
7,0,0,0,2017-09-01,32
7,0,0,0,2017-09-02,40
7,0,0,0,2017-09-03,16
7,0,0,0,2017-09-04,14
7,0,0,0,2017-09-05,59
7,0,0,0,2017-09-06,35
7,0,0,0,2017-09-07,49
7,0,0,0,2017-09-08,38
7,0,0,0,2017-09-09,12
7,0,0,0,2017-09-10,9
7,0,0,0,2017-09-11,27
7,0,0,0,2017-09-12,46
7,0,0,0,2017-09-13,19
7,0,0,0,2017-09-14,47
7,0,0,0,2017-09-15,29
7,0,0,0,2017-09-16,47
7,0,0,0,2017-09-17,54
7,0,0,0,2017-09-18,12
7,0,0,0,2017-09-19,28
7,0,0,0,2017-09-20,45
7,0,0,0,2017-09-21,16
7,0,0,0,2017-09-22,57
7,0,0,0,2017-09-23,46
7,0,0,0,2017-09-24,5
7,0,0,0,2017-09-25,14
7,0,0,0,2017-09-26,7
7,0,0,0,2017-09-27,33
7,0,0,0,2017-09-28,43
7,0,0,0,2017-09-29,58
7,0,0,0,2017-09-30,33
7,0,0,0,2017-10-01,57
7,0,0,0,2017-10-02,32
7,0,0,0,2017-10-03,10
7,0,0,0,2017-10-04,53
7,0,0,0,2017-10-05,50
7,0,0,0,2017-10-06,19
7,0,0,0,2017-10-07,54
7,0,0,0,2017-10-08,19
7,0,0,0,2017-10-09,23
7,0,0,0,2017-10-10,24
7,0,0,0,2017-10-11,40
7,0,0,0,2017-10-12,36
7,0,0,0,2017-10-13,29
7,0,0,0,2017-10-14,24
7,0,0,0,2017-10-15,57
7,0,0,0,2017-10-16,34
7,0,0,0,2017-10-17,28
7,0,0,0,2017-10-18,21
7,0,0,0,2017-10-19,48
7,0,0,0,2017-10-20,50
7,0,0,0,2017-10-21,12
7,0,0,0,2017-10-22,51
7,3916,541,0,2017-10-23,42
7,0,0,0,2017-10-24,16
7,0,0,0,2017-10-25,28
7,0,0,0,2017-10-26,26
7,0,0,0,2017-10-27,59
7,0,0,0,2017-10-28,44
7,0,0,0,2017-10-29,58
7,0,0,0,2017-10-30,40
7,0,0,0,2017-10-31,47
7,0,0,0,2017-11-01,55
7,0,0,0,2017-11-02,16
7,0,0,0,2017-11-03,44
7,0,0,0,2017-11-04,33
7,0,0,0,2017-11-05,12
7,0,0,0,2017-11-06,42
7,0,0,0,2017-11-07,38
7,0,0,0,2017-11-08,25
7,12040,2346,0,2017-11-09,12
7,0,0,0,2017-11-10,14
7,0,0,0,2017-11-11,50
7,0,0,0,2017-11-12,7
7,0,0,0,2017-11-13,20
7,0,0,0,2017-11-14,47
7,0,0,0,2017-11-15,17
7,0,0,0,2017-11-16,13
7,0,0,0,2017-11-17,11
7,0,0,0,2017-11-18,48
7,0,0,0,2017-11-19,48
7,0,0,0,2017-11-20,9
7,0,0,0,2017-11-21,50
7,0,0,0,2017-11-22,8
7,0,0,0,2017-11-23,31
7,0,0,0,2017-11-24,6
7,0,0,0,2017-11-25,42
7,0,0,0,2017-11-26,39
7,0,0,0,2017-11-27,30
7,0,0,0,2017-11-28,5
7,0,0,0,2017-11-29,18
7,0,0,0,2017-11-30,5
7,0,0,0,2017-12-01,48
7,0,0,0,2017-12-02,33
7,0,0,0,2017-12-03,13
7,0,0,0,2017-12-04,32
7,0,0,0,2017-12-05,14
7,0,0,0,2017-12-06,39
7,0,0,0,2017-12-07,42
7,0,0,0,2017-12-08,28
7,0,0,0,2017-12-09,55
7,0,0,0,2017-12-10,47
7,0,0,0,2017-12-11,29
7,0,0,0,2017-12-12,41
7,0,0,0,2017-12-13,41
7,0,0,0,2017-12-14,12
7,0,0,0,2017-12-15,14
7,0,0,0,2017-12-16,24
7,0,0,0,2017-12-17,49
7,0,0,0,2017-12-18,7
7,0,0,0,2017-12-19,55
7,0,0,0,2017-12-20,52
7,0,0,0,2017-12-21,35
7,0,0,0,2017-12-22,37
7,0,0,0,2017-12-23,25
7,0,0,0,2017-12-24,25
7,0,0,0,2017-12-25,49
7,0,0,0,2017-12-26,52
7,0,0,0,2017-12-27,19
7,0,0,0,2017-12-28,50
7,0,0,0,2017-12-29,16
7,0,0,0,2017-12-30,27
7,0,0,0,2017-12-31,54
7,0,0,0,2018-01-01,21
7,0,0,0,2018-01-02,14
7,0,0,0,2018-01-03,57
7,0,0,0,2018-01-04,45
7,0,0,0,2018-01-05,34
7,0,0,0,2018-01-06,12
7,0,0,0,2018-01-07,31
7,0,0,0,2018-01-08,10
7,0,0,0,2018-01-09,15
7,0,0,0,2018-01-10,32
7,0,0,0,2018-01-11,41
7,0,0,0,2018-01-12,19
7,0,0,0,2018-01-13,48
7,0,0,0,2018-01-14,24
7,0,0,0,2018-01-15,16
7,0,0,0,2018-01-16,53
7,0,0,0,2018-01-17,40
7,0,0,0,2018-01-18,26
7,0,0,0,2018-01-19,45
7,0,0,0,2018-01-20,37
7,0,0,0,2018-01-21,10
7,0,0,0,2018-01-22,25
7,0,0,0,2018-01-23,20
7,0,0,0,2018-01-24,39
7,0,0,0,2018-01-25,6
7,0,0,0,2018-01-26,57
7,0,0,0,2018-01-27,59
7,0,0,0,2018-01-28,37
7,0,0,0,2018-01-29,6
7,0,0,0,2018-01-30,24
7,0,0,0,2018-01-31,53
7,0,0,0,2018-02-01,19
7,0,0,0,2018-02-02,11
7,0,0,0,2018-02-03,55
7,0,0,0,2018-02-04,7
7,0,0,0,2018-02-05,42
7,0,0,0,2018-02-06,17
7,0,0,0,2018-02-07,17
7,0,0,0,2018-02-08,20
7,0,0,0,2018-02-09,37
7,0,0,0,2018-02-10,26
7,0,0,0,2018-02-11,21
7,0,0,0,2018-02-12,52
7,0,0,0,2018-02-13,22
7,5968,832,0,2018-02-14,10
7,0,0,0,2018-02-15,11
7,0,0,0,2018-02-16,59
7,0,0,0,2018-02-17,38
7,0,0,0,2018-02-18,56
7,0,0,0,2018-02-19,7
7,0,0,0,2018-02-20,21
7,0,0,0,2018-02-21,26
7,0,0,0,2018-02-22,59
7,0,0,0,2018-02-23,18
7,0,0,0,2018-02-24,31
7,0,0,0,2018-02-25,6
7,0,0,0,2018-02-26,54
7,0,0,0,2018-02-27,5
7,0,0,0,2018-02-28,37
7,0,0,0,2018-03-01,16
7,0,0,0,2018-03-02,17
7,0,0,0,2018-03-03,28
7,0,0,0,2018-03-04,11
7,0,0,0,2018-03-05,48
7,0,0,0,2018-03-06,8
7,0,0,0,2018-03-07,25
7,0,0,0,2018-03-08,45
7,0,0,0,2018-03-09,6
7,0,0,0,2018-03-10,51
7,0,0,0,2018-03-11,15
7,0,0,0,2018-03-12,41
7,0,0,0,2018-03-13,42
7,0,0,0,2018-03-14,50
7,0,0,0,2018-03-15,32
7,0,0,0,2018-03-16,53
7,0,0,0,2018-03-17,7
7,0,0,0,2018-03-18,18
7,0,0,0,2018-03-19,53
7,0,0,0,2018-03-20,8
7,0,0,0,2018-03-21,48
7,5766,875,0,2018-03-22,59
7,0,0,0,2018-03-23,9
7,0,0,0,2018-03-24,51
7,0,0,0,2018-03-25,52
7,0,0,0,2018-03-26,41
7,0,0,0,2018-03-27,7
7,0,0,0,2018-03-28,39
7,0,0,0,2018-03-29,35
7,0,0,0,2018-03-30,14
7,0,0,0,2018-03-31,46
7,0,0,0,2018-04-01,38
7,0,0,0,2018-04-02,42
7,0,0,0,2018-04-03,37
7,0,0,0,2018-04-04,44
7,0,0,0,2018-04-05,44
7,0,0,0,2018-04-06,50
7,13307,2710,0,2018-04-07,35
7,0,0,0,2018-04-08,27
7,5683,962,0,2018-04-09,19
7,0,0,0,2018-04-10,39
7,0,0,0,2018-04-11,51
7,0,0,0,2018-04-12,9
7,0,0,0,2018-04-13,23
7,0,0,0,2018-04-14,45
7,0,0,0,2018-04-15,45
7,0,0,0,2018-04-16,10
7,0,0,0,2018-04-17,52
7,0,0,0,2018-04-18,30
7,0,0,0,2018-04-19,31
7,0,0,0,2018-04-20,57
7,0,0,0,2018-04-21,38
7,0,0,0,2018-04-22,12
7,0,0,0,2018-04-23,54
7,0,0,0,2018-04-24,48
7,0,0,0,2018-04-25,41
6,4364,500,0,2018-04-26,16
6,2512,316,0,2018-04-27,56
6,3878,412,0,2018-04-28,58
6,9322,1219,0,2018-04-29,46
6,2030,228,0,2018-04-30,45
6,2892,306,0,2018-05-01,36
6,6574,705,0,2018-05-02,21
6,3288,398,0,2018-05-03,59
6,5330,468,0,2018-05-04,45
6,4713,475,0,2018-05-05,29
6,4712,642,0,2018-05-06,24
6,5185,651,0,2018-05-07,28
6,4361,340,0,2018-05-08,42
6,2952,348,0,2018-05-09,58
6,5209,555,0,2018-05-10,51
6,6105,571,0,2018-05-11,9
6,2572,357,0,2018-05-12,53
6,4416,475,0,2018-05-13,55
6,3562,299,0,2018-05-14,46
6,6588,643,0,2018-05-15,10
6,5808,512,0,2018-05-16,17
6,3540,415,0,2018-05-17,40
6,4191,388,0,2018-05-18,50
6,5916,537,0,2018-05-19,43
6,7285,1004,0,2018-05-20,49
6,5568,498,0,2018-05-21,57
6,5120,598,0,2018-05-22,19
6,1864,231,0,2018-05-23,51
6,6084,526,0,2018-05-24,13
6,2513,394,0,2018-05-25,59
6,5403,517,0,2018-05-26,19
6,2532,308,0,2018-05-27,30
6,7188,694,0,2018-05-28,59
6,7089,824,0,2018-05-29,50
6,6557,507,0,2018-05-30,24
6,10830,1107,0,2018-05-31,31
6,6547,776,0,2018-06-01,25
6,5559,508,0,2018-06-02,20
6,2022,300,0,2018-06-03,6
6,3496,478,0,2018-06-04,16
6,6217,469,0,2018-06-05,26
6,6044,662,0,2018-06-06,6
6,3931,338,0,2018-06-07,49
6,2755,346,0,2018-06-08,55
6,5828,474,0,2018-06-09,20
6,5257,651,0,2018-06-10,42
6,4845,627,0,2018-06-11,29
6,2090,217,0,2018-06-12,53
6,8302,602,0,2018-06-13,11
6,4356,360,0,2018-06-14,10
6,7902,580,0,2018-06-15,46
6,6117,442,0,2018-06-16,27
6,2468,305,0,2018-06-17,48
6,8142,760,0,2018-06-18,48
6,2632,321,0,2018-06-19,35
6,9229,627,0,2018-06-20,51
6,6477,635,0,2018-06-21,59
6,6841,545,0,2018-06-22,41
6,2624,254,0,2018-06-23,23
6,5250,415,0,2018-06-24,32
6,4675,576,0,2018-06-25,17
6,3043,324,0,2018-06-26,55
6,7191,668,0,2018-06-27,38
6,9630,751,0,2018-06-28,14
6,2837,246,0,2018-06-29,53
6,6398,559,0,2018-06-30,15
6,6107,587,0,2018-07-01,48
6,6854,978,0,2018-07-02,16
6,7556,930,0,2018-07-03,45
6,5470,550,0,2018-07-04,51
6,5346,480,0,2018-07-05,23
6,2112,249,0,2018-07-06,16
6,2526,249,0,2018-07-07,58
6,3312,421,0,2018-07-08,56
6,5809,610,0,2018-07-09,59
6,7907,849,0,2018-07-10,33
6,7960,622,0,2018-07-11,55
6,1867,284,0,2018-07-12,30
6,4167,435,0,2018-07-13,19
6,9261,684,0,2018-07-14,15
6,9060,718,0,2018-07-15,32
6,4601,423,0,2018-07-16,14
6,2303,223,0,2018-07-17,48
6,8413,914,0,2018-07-18,13
6,5099,834,0,2018-07-19,8
6,2260,296,0,2018-07-20,55
6,3784,516,0,2018-07-21,28
6,1991,212,0,2018-07-22,9
6,4831,461,0,2018-07-23,20
6,5088,641,0,2018-07-24,46
6,4506,410,0,2018-07-25,40
6,4712,458,0,2018-07-26,28
6,2791,270,0,2018-07-27,58
6,5176,496,0,2018-07-28,23
6,4042,445,0,2018-07-29,23
6,1951,193,0,2018-07-30,19
6,4839,433,0,2018-07-31,58
6,5314,428,0,2018-08-01,41
6,5192,512,0,2018-08-02,45
6,8577,775,0,2018-08-03,39
6,6090,665,0,2018-08-04,18
6,3609,516,0,2018-08-05,14
6,3681,360,0,2018-08-06,31
6,11089,1401,0,2018-08-07,15
6,3167,341,0,2018-08-08,40
6,5801,539,0,2018-08-09,21
6,7619,941,0,2018-08-10,33
6,12912,977,0,2018-08-11,36
6,4677,560,0,2018-08-12,17
6,3034,418,0,2018-08-13,17
6,6408,596,0,2018-08-14,36
6,5574,691,0,2018-08-15,24
6,6297,733,0,2018-08-16,51
6,4787,529,0,2018-08-17,57
6,10008,732,0,2018-08-18,19
6,5369,571,0,2018-08-19,45
6,1634,230,0,2018-08-20,29
6,7053,629,0,2018-08-21,45
6,4399,462,0,2018-08-22,58
6,6768,544,0,2018-08-23,8
6,1885,194,0,2018-08-24,51
6,8191,1090,0,2018-08-25,41
6,3430,415,0,2018-08-26,33
6,1854,243,0,2018-08-27,56
6,8260,1145,0,2018-08-28,48
6,3515,339,0,2018-08-29,18
6,5162,685,0,2018-08-30,50
6,8017,671,0,2018-08-31,27
6,7428,1016,0,2018-09-01,44
6,4353,453,0,2018-09-02,34
6,3732,391,0,2018-09-03,28
6,7389,668,0,2018-09-04,37
6,2663,321,0,2018-09-05,42
6,2817,265,0,2018-09-06,33
6,6508,627,0,2018-09-07,24
6,4916,427,0,2018-09-08,48
6,5439,650,0,2018-09-09,20
6,2679,254,0,2018-09-10,11
6,5409,375,0,2018-09-11,47
6,6113,813,0,2018-09-12,35
6,4640,537,0,2018-09-13,37
6,2747,340,0,2018-09-14,46
6,5126,480,0,2018-09-15,47
6,5392,539,0,2018-09-16,41
6,6522,1059,0,2018-09-17,14
6,6002,555,0,2018-09-18,45
6,7244,759,0,2018-09-19,33
6,6774,600,0,2018-09-20,32
6,4275,416,0,2018-09-21,34
6,7437,759,0,2018-09-22,42
6,5012,544,0,2018-09-23,30
6,2940,344,0,2018-09-24,23
6,2832,320,0,2018-09-25,58
6,7285,595,0,2018-09-26,11
6,7652,773,0,2018-09-27,38
6,2736,292,0,2018-09-28,16
6,6139,590,0,2018-09-29,53
